Hour,Month,Day,Hour of Day,Generation (kWh)
6514,9,28,9,27.129
6515,9,28,10,51.788
6516,9,28,11,48.750
6517,9,28,12,33.039
6518,9,28,13,63.277
6519,9,28,14,48.679
6520,9,28,15,36.009
6521,9,28,16,25.158
6522,9,28,17,3.073
6523,9,28,18,0.000
6524,9,28,19,0.000
6525,9,28,20,0.000
6526,9,28,21,0.000
6527,9,28,22,0.000
6528,9,28,23,0.000
6529,9,29,0,0.000
6530,9,29,1,0.000
6531,9,29,2,0.000
6532,9,29,3,0.000
6533,9,29,4,0.000
6534,9,29,5,0.000
6535,9,29,6,0.000
6536,9,29,7,7.078
6537,9,29,8,16.968
6538,9,29,9,24.552
6539,9,29,10,35.202
6540,9,29,11,33.997
6541,9,29,12,49.375
6542,9,29,13,35.975
6543,9,29,14,30.722
6544,9,29,15,25.787
6545,9,29,16,12.283
6546,9,29,17,2.460
6547,9,29,18,0.000
6548,9,29,19,0.000
6549,9,29,20,0.000
6550,9,29,21,0.000
6551,9,29,22,0.000
6552,9,29,23,0.000
6553,9,30,0,0.000
6554,9,30,1,0.000
6555,9,30,2,0.000
6556,9,30,3,0.000
6557,9,30,4,0.000
6558,9,30,5,0.000
6559,9,30,6,0.000
6560,9,30,7,4.617
6561,9,30,8,23.077
6562,9,30,9,34.297
6563,9,30,10,45.309
6564,9,30,11,49.896
6565,9,30,12,43.951
6566,9,30,13,41.393
6567,9,30,14,41.892
6568,9,30,15,23.714
6569,9,30,16,12.176
6570,9,30,17,1.277
6571,9,30,18,0.000
6572,9,30,19,0.000
6573,9,30,20,0.000
6574,9,30,21,0.000
6575,9,30,22,0.000
6576,9,30,23,0.000
6577,10,1,0,0.000
6578,10,1,1,0.000
6579,10,1,2,0.000
6580,10,1,3,0.000
6581,10,1,4,0.000
6582,10,1,5,0.000
6583,10,1,6,0.000
6584,10,1,7,9.016
6585,10,1,8,24.491
6586,10,1,9,40.774
6587,10,1,10,53.188
6588,10,1,11,56.707
6589,10,1,12,63.703
6590,10,1,13,81.275
6591,10,1,14,56.104
6592,10,1,15,40.889
6593,10,1,16,19.935
6594,10,1,17,1.861
6595,10,1,18,0.000
6596,10,1,19,0.000
6597,10,1,20,0.000
6598,10,1,21,0.000
6599,10,1,22,0.000
6600,10,1,23,0.000
6601,10,2,0,0.000
6602,10,2,1,0.000
6603,10,2,2,0.000
6604,10,2,3,0.000
6605,10,2,4,0.000
6606,10,2,5,0.000
6607,10,2,6,0.000
6608,10,2,7,7.224
6609,10,2,8,21.733
6610,10,2,9,16.221
6611,10,2,10,22.326
6612,10,2,11,32.194
6613,10,2,12,15.405
6614,10,2,13,16.248
6615,10,2,14,16.054
6616,10,2,15,8.520
6617,10,2,16,8.342
6618,10,2,17,0.744
6619,10,2,18,0.000
6620,10,2,19,0.000
6621,10,2,20,0.000
6622,10,2,21,0.000
6623,10,2,22,0.000
6624,10,2,23,0.000
6625,10,3,0,0.000
6626,10,3,1,0.000
6627,10,3,2,0.000
6628,10,3,3,0.000
6629,10,3,4,0.000
6630,10,3,5,0.000
6631,10,3,6,0.000
6632,10,3,7,6.105
6633,10,3,8,13.336
6634,10,3,9,9.646
6635,10,3,10,14.695
6636,10,3,11,30.620
6637,10,3,12,33.952
6638,10,3,13,30.864
6639,10,3,14,42.271
6640,10,3,15,25.048
6641,10,3,16,15.342
6642,10,3,17,0.968
6643,10,3,18,0.000
6644,10,3,19,0.000
6645,10,3,20,0.000
6646,10,3,21,0.000
6647,10,3,22,0.000
6648,10,3,23,0.000
6649,10,4,0,0.000
6650,10,4,1,0.000
6651,10,4,2,0.000
6652,10,4,3,0.000
6653,10,4,4,0.000
6654,10,4,5,0.000
6655,10,4,6,0.000
6656,10,4,7,6.460
6657,10,4,8,4.390
6658,10,4,9,26.423
6659,10,4,10,35.201
6660,10,4,11,54.621
6661,10,4,12,50.659
6662,10,4,13,12.643
6663,10,4,14,21.218
6664,10,4,15,15.981
6665,10,4,16,7.821
6666,10,4,17,0.421
6667,10,4,18,0.000
6668,10,4,19,0.000
6669,10,4,20,0.000
6670,10,4,21,0.000
6671,10,4,22,0.000
6672,10,4,23,0.000
6673,10,5,0,0.000
6674,10,5,1,0.000
6675,10,5,2,0.000
6676,10,5,3,0.000
6677,10,5,4,0.000
6678,10,5,5,0.000
6679,10,5,6,0.000
6680,10,5,7,6.984
6681,10,5,8,18.950
6682,10,5,9,27.730
6683,10,5,10,47.626
6684,10,5,11,61.951
6685,10,5,12,43.638
6686,10,5,13,30.863
6687,10,5,14,31.938
6688,10,5,15,30.581
6689,10,5,16,18.057
6690,10,5,17,0.508
6691,10,5,18,0.000
6692,10,5,19,0.000
6693,10,5,20,0.000
6694,10,5,21,0.000
6695,10,5,22,0.000
6696,10,5,23,0.000
6697,10,6,0,0.000
6698,10,6,1,0.000
6699,10,6,2,0.000
6700,10,6,3,0.000
6701,10,6,4,0.000
6702,10,6,5,0.000
6703,10,6,6,0.000
6704,10,6,7,4.711
6705,10,6,8,10.259
6706,10,6,9,18.706
6707,10,6,10,27.555
6708,10,6,11,22.721
6709,10,6,12,17.307
6710,10,6,13,12.067
6711,10,6,14,5.857
6712,10,6,15,6.766
6713,10,6,16,5.765
6714,10,6,17,0.136
6715,10,6,18,0.000
6716,10,6,19,0.000
6717,10,6,20,0.000
6718,10,6,21,0.000
6719,10,6,22,0.000
6720,10,6,23,0.000
6721,10,7,0,0.000
6722,10,7,1,0.000
6723,10,7,2,0.000
6724,10,7,3,0.000
6725,10,7,4,0.000
6726,10,7,5,0.000
6727,10,7,6,0.000
6728,10,7,7,6.695
6729,10,7,8,19.851
6730,10,7,9,32.231
6731,10,7,10,32.615
6732,10,7,11,25.293
6733,10,7,12,32.298
6734,10,7,13,38.421
6735,10,7,14,25.160
6736,10,7,15,17.686
6737,10,7,16,15.128
6738,10,7,17,0.000
6739,10,7,18,0.000
6740,10,7,19,0.000
6741,10,7,20,0.000
6742,10,7,21,0.000
6743,10,7,22,0.000
6744,10,7,23,0.000
6745,10,8,0,0.000
6746,10,8,1,0.000
6747,10,8,2,0.000
6748,10,8,3,0.000
6749,10,8,4,0.000
6750,10,8,5,0.000
6751,10,8,6,0.000
6752,10,8,7,6.898
6753,10,8,8,26.532
6754,10,8,9,45.360
6755,10,8,10,59.114
6756,10,8,11,51.901
6757,10,8,12,69.468
6758,10,8,13,51.928
6759,10,8,14,36.287
6760,10,8,15,36.861
6761,10,8,16,12.997
6762,10,8,17,0.000
6763,10,8,18,0.000
6764,10,8,19,0.000
6765,10,8,20,0.000
6766,10,8,21,0.000
6767,10,8,22,0.000
6768,10,8,23,0.000
6769,10,9,0,0.000
6770,10,9,1,0.000
6771,10,9,2,0.000
6772,10,9,3,0.000
6773,10,9,4,0.000
6774,10,9,5,0.000
6775,10,9,6,0.000
6776,10,9,7,4.785
6777,10,9,8,17.196
6778,10,9,9,36.539
6779,10,9,10,40.135
6780,10,9,11,62.023
6781,10,9,12,51.155
6782,10,9,13,48.947
6783,10,9,14,37.846
6784,10,9,15,24.114
6785,10,9,16,11.531
6786,10,9,17,0.000
6787,10,9,18,0.000
6788,10,9,19,0.000
6789,10,9,20,0.000
6790,10,9,21,0.000
6791,10,9,22,0.000
6792,10,9,23,0.000
6793,10,10,0,0.000
6794,10,10,1,0.000
6795,10,10,2,0.000
6796,10,10,3,0.000
6797,10,10,4,0.000
6798,10,10,5,0.000
6799,10,10,6,0.000
6800,10,10,7,1.048
6801,10,10,8,4.991
6802,10,10,9,13.644
6803,10,10,10,27.222
6804,10,10,11,18.898
6805,10,10,12,22.021
6806,10,10,13,26.832
6807,10,10,14,26.268
6808,10,10,15,20.096
6809,10,10,16,6.774
6810,10,10,17,0.000
6811,10,10,18,0.000
6812,10,10,19,0.000
6813,10,10,20,0.000
6814,10,10,21,0.000
6815,10,10,22,0.000
6816,10,10,23,0.000
6817,10,11,0,0.000
6818,10,11,1,0.000
6819,10,11,2,0.000
6820,10,11,3,0.000
6821,10,11,4,0.000
6822,10,11,5,0.000
6823,10,11,6,0.000
6824,10,11,7,5.303
6825,10,11,8,22.503
6826,10,11,9,45.804
6827,10,11,10,45.522
6828,10,11,11,40.352
6829,10,11,12,36.930
6830,10,11,13,39.726
6831,10,11,14,20.663
6832,10,11,15,18.136
6833,10,11,16,10.362
6834,10,11,17,0.000
6835,10,11,18,0.000
6836,10,11,19,0.000
6837,10,11,20,0.000
6838,10,11,21,0.000
6839,10,11,22,0.000
6840,10,11,23,0.000
6841,10,12,0,0.000
6842,10,12,1,0.000
6843,10,12,2,0.000
6844,10,12,3,0.000
6845,10,12,4,0.000
6846,10,12,5,0.000
6847,10,12,6,0.000
6848,10,12,7,4.021
6849,10,12,8,12.074
6850,10,12,9,16.710
6851,10,12,10,22.899
6852,10,12,11,10.953
6853,10,12,12,8.661
6854,10,12,13,19.264
6855,10,12,14,18.724
6856,10,12,15,7.749
6857,10,12,16,9.640
6858,10,12,17,0.000
6859,10,12,18,0.000
6860,10,12,19,0.000
6861,10,12,20,0.000
6862,10,12,21,0.000
6863,10,12,22,0.000
6864,10,12,23,0.000
6865,10,13,0,0.000
6866,10,13,1,0.000
6867,10,13,2,0.000
6868,10,13,3,0.000
6869,10,13,4,0.000
6870,10,13,5,0.000
6871,10,13,6,0.000
6872,10,13,7,1.422
6873,10,13,8,15.630
6874,10,13,9,22.831
6875,10,13,10,28.142
6876,10,13,11,25.496
6877,10,13,12,27.448
6878,10,13,13,25.077
6879,10,13,14,14.853
6880,10,13,15,23.117
6881,10,13,16,10.813
6882,10,13,17,0.000
6883,10,13,18,0.000
6884,10,13,19,0.000
6885,10,13,20,0.000
6886,10,13,21,0.000
6887,10,13,22,0.000
6888,10,13,23,0.000
6889,10,14,0,0.000
6890,10,14,1,0.000
6891,10,14,2,0.000
6892,10,14,3,0.000
6893,10,14,4,0.000
6894,10,14,5,0.000
6895,10,14,6,0.000
6896,10,14,7,2.182
6897,10,14,8,12.261
6898,10,14,9,19.921
6899,10,14,10,15.423
6900,10,14,11,14.736
6901,10,14,12,22.169
6902,10,14,13,31.293
6903,10,14,14,18.521
6904,10,14,15,19.966
6905,10,14,16,8.902
6906,10,14,17,0.000
6907,10,14,18,0.000
6908,10,14,19,0.000
6909,10,14,20,0.000
6910,10,14,21,0.000
6911,10,14,22,0.000
6912,10,14,23,0.000
6913,10,15,0,0.000
6914,10,15,1,0.000
6915,10,15,2,0.000
6916,10,15,3,0.000
6917,10,15,4,0.000
6918,10,15,5,0.000
6919,10,15,6,0.000
6920,10,15,7,1.079
6921,10,15,8,5.532
6922,10,15,9,9.930
6923,10,15,10,11.874
6924,10,15,11,15.965
6925,10,15,12,30.722
6926,10,15,13,28.503
6927,10,15,14,28.037
6928,10,15,15,15.029
6929,10,15,16,13.089
6930,10,15,17,0.000
6931,10,15,18,0.000
6932,10,15,19,0.000
6933,10,15,20,0.000
6934,10,15,21,0.000
6935,10,15,22,0.000
6936,10,15,23,0.000
6937,10,16,0,0.000
6938,10,16,1,0.000
6939,10,16,2,0.000
6940,10,16,3,0.000
6941,10,16,4,0.000
6942,10,16,5,0.000
6943,10,16,6,0.000
6944,10,16,7,2.284
6945,10,16,8,17.755
6946,10,16,9,35.076
6947,10,16,10,52.168
6948,10,16,11,44.493
6949,10,16,12,32.801
6950,10,16,13,40.252
6951,10,16,14,38.602
6952,10,16,15,22.294
6953,10,16,16,11.371
6954,10,16,17,0.000
6955,10,16,18,0.000
6956,10,16,19,0.000
6957,10,16,20,0.000
6958,10,16,21,0.000
6959,10,16,22,0.000
6960,10,16,23,0.000
6961,10,17,0,0.000
6962,10,17,1,0.000
6963,10,17,2,0.000
6964,10,17,3,0.000
6965,10,17,4,0.000
6966,10,17,5,0.000
6967,10,17,6,0.000
6968,10,17,7,2.708
6969,10,17,8,24.592
6970,10,17,9,37.254
6971,10,17,10,45.448
6972,10,17,11,36.763
6973,10,17,12,30.693
6974,10,17,13,33.690
6975,10,17,14,25.693
6976,10,17,15,18.883
6977,10,17,16,6.246
6978,10,17,17,0.000
6979,10,17,18,0.000
6980,10,17,19,0.000
6981,10,17,20,0.000
6982,10,17,21,0.000
6983,10,17,22,0.000
6984,10,17,23,0.000
6985,10,18,0,0.000
6986,10,18,1,0.000
6987,10,18,2,0.000
6988,10,18,3,0.000
6989,10,18,4,0.000
6990,10,18,5,0.000
6991,10,18,6,0.000
6992,10,18,7,1.649
6993,10,18,8,23.281
6994,10,18,9,31.502
6995,10,18,10,44.151
6996,10,18,11,47.095
6997,10,18,12,52.224
6998,10,18,13,30.616
6999,10,18,14,29.786
7000,10,18,15,22.937
7001,10,18,16,8.181
7002,10,18,17,0.000
7003,10,18,18,0.000
7004,10,18,19,0.000
7005,10,18,20,0.000
7006,10,18,21,0.000
7007,10,18,22,0.000
7008,10,18,23,0.000
7009,10,19,0,0.000
7010,10,19,1,0.000
7011,10,19,2,0.000
7012,10,19,3,0.000
7013,10,19,4,0.000
7014,10,19,5,0.000
7015,10,19,6,0.000
7016,10,19,7,0.713
7017,10,19,8,15.039
7018,10,19,9,20.922
7019,10,19,10,39.926
7020,10,19,11,46.222
7021,10,19,12,42.420
7022,10,19,13,31.809
7023,10,19,14,21.718
7024,10,19,15,19.094
7025,10,19,16,8.417
7026,10,19,17,0.000
7027,10,19,18,0.000
7028,10,19,19,0.000
7029,10,19,20,0.000
7030,10,19,21,0.000
7031,10,19,22,0.000
7032,10,19,23,0.000
7033,10,20,0,0.000
7034,10,20,1,0.000
7035,10,20,2,0.000
7036,10,20,3,0.000
7037,10,20,4,0.000
7038,10,20,5,0.000
7039,10,20,6,0.000
7040,10,20,7,1.422
7041,10,20,8,9.604
7042,10,20,9,13.703
7043,10,20,10,31.005
7044,10,20,11,24.342
7045,10,20,12,16.350
7046,10,20,13,8.372
7047,10,20,14,8.713
7048,10,20,15,8.023
7049,10,20,16,2.971
7050,10,20,17,0.000
7051,10,20,18,0.000
7052,10,20,19,0.000
7053,10,20,20,0.000
7054,10,20,21,0.000
7055,10,20,22,0.000
7056,10,20,23,0.000
7057,10,21,0,0.000
7058,10,21,1,0.000
7059,10,21,2,0.000
7060,10,21,3,0.000
7061,10,21,4,0.000
7062,10,21,5,0.000
7063,10,21,6,0.000
7064,10,21,7,0.396
7065,10,21,8,15.822
7066,10,21,9,19.877
7067,10,21,10,27.774
7068,10,21,11,25.957
7069,10,21,12,36.519
7070,10,21,13,20.788
7071,10,21,14,24.891
7072,10,21,15,16.659
7073,10,21,16,7.711
7074,10,21,17,0.000
7075,10,21,18,0.000
7076,10,21,19,0.000
7077,10,21,20,0.000
7078,10,21,21,0.000
7079,10,21,22,0.000
7080,10,21,23,0.000
7081,10,22,0,0.000
7082,10,22,1,0.000
7083,10,22,2,0.000
7084,10,22,3,0.000
7085,10,22,4,0.000
7086,10,22,5,0.000
7087,10,22,6,0.000
7088,10,22,7,0.000
7089,10,22,8,11.880
7090,10,22,9,17.994
7091,10,22,10,30.571
7092,10,22,11,31.594
7093,10,22,12,26.347
7094,10,22,13,12.419
7095,10,22,14,5.718
7096,10,22,15,13.375
7097,10,22,16,8.301
7098,10,22,17,0.000
7099,10,22,18,0.000
7100,10,22,19,0.000
7101,10,22,20,0.000
7102,10,22,21,0.000
7103,10,22,22,0.000
7104,10,22,23,0.000
7105,10,23,0,0.000
7106,10,23,1,0.000
7107,10,23,2,0.000
7108,10,23,3,0.000
7109,10,23,4,0.000
7110,10,23,5,0.000
7111,10,23,6,0.000
7112,10,23,7,0.000
7113,10,23,8,2.514
7114,10,23,9,5.057
7115,10,23,10,13.902
7116,10,23,11,14.913
7117,10,23,12,19.436
7118,10,23,13,19.936
7119,10,23,14,10.601
7120,10,23,15,21.544
7121,10,23,16,4.728
7122,10,23,17,0.000
7123,10,23,18,0.000
7124,10,23,19,0.000
7125,10,23,20,0.000
7126,10,23,21,0.000
7127,10,23,22,0.000
7128,10,23,23,0.000
7129,10,24,0,0.000
7130,10,24,1,0.000
7131,10,24,2,0.000
7132,10,24,3,0.000
7133,10,24,4,0.000
7134,10,24,5,0.000
7135,10,24,6,0.000
7136,10,24,7,0.000
7137,10,24,8,12.797
7138,10,24,9,21.040
7139,10,24,10,34.103
7140,10,24,11,21.890
7141,10,24,12,25.874
7142,10,24,13,20.959
7143,10,24,14,23.197
7144,10,24,15,16.296
7145,10,24,16,4.390
7146,10,24,17,0.000
7147,10,24,18,0.000
7148,10,24,19,0.000
7149,10,24,20,0.000
7150,10,24,21,0.000
7151,10,24,22,0.000
7152,10,24,23,0.000
7153,10,25,0,0.000
7154,10,25,1,0.000
7155,10,25,2,0.000
7156,10,25,3,0.000
7157,10,25,4,0.000
7158,10,25,5,0.000
7159,10,25,6,0.000
7160,10,25,7,0.000
7161,10,25,8,9.078
7162,10,25,9,23.523
7163,10,25,10,33.040
7164,10,25,11,46.389
7165,10,25,12,34.050
7166,10,25,13,43.560
7167,10,25,14,31.890
7168,10,25,15,19.450
7169,10,25,16,6.400
7170,10,25,17,0.000
7171,10,25,18,0.000
7172,10,25,19,0.000
7173,10,25,20,0.000
7174,10,25,21,0.000
7175,10,25,22,0.000
7176,10,25,23,0.000
7177,10,26,0,0.000
7178,10,26,1,0.000
7179,10,26,2,0.000
7180,10,26,3,0.000
7181,10,26,4,0.000
7182,10,26,5,0.000
7183,10,26,6,0.000
7184,10,26,7,0.000
7185,10,26,8,18.295
7186,10,26,9,26.005
7187,10,26,10,48.210
7188,10,26,11,53.233
7189,10,26,12,67.096
7190,10,26,13,46.863
7191,10,26,14,42.987
7192,10,26,15,31.858
7193,10,26,16,5.988
7194,10,26,17,0.000
7195,10,26,18,0.000
7196,10,26,19,0.000
7197,10,26,20,0.000
7198,10,26,21,0.000
7199,10,26,22,0.000
7200,10,26,23,0.000
7201,10,27,0,0.000
7202,10,27,1,0.000
7203,10,27,2,0.000
7204,10,27,3,0.000
7205,10,27,4,0.000
7206,10,27,5,0.000
7207,10,27,6,0.000
7208,10,27,7,0.000
7209,10,27,8,14.631
7210,10,27,9,29.742
7211,10,27,10,36.101
7212,10,27,11,31.086
7213,10,27,12,28.228
7214,10,27,13,29.703
7215,10,27,14,19.538
7216,10,27,15,16.792
7217,10,27,16,3.384
7218,10,27,17,0.000
7219,10,27,18,0.000
7220,10,27,19,0.000
7221,10,27,20,0.000
7222,10,27,21,0.000
7223,10,27,22,0.000
7224,10,27,23,0.000
7225,10,28,0,0.000
7226,10,28,1,0.000
7227,10,28,2,0.000
7228,10,28,3,0.000
7229,10,28,4,0.000
7230,10,28,5,0.000
7231,10,28,6,0.000
7232,10,28,7,0.000
7233,10,28,8,23.983
7234,10,28,9,35.784
7235,10,28,10,56.318
7236,10,28,11,61.902
7237,10,28,12,47.369
7238,10,28,13,40.236
7239,10,28,14,33.103
7240,10,28,15,31.960
7241,10,28,16,3.307
7242,10,28,17,0.000
7243,10,28,18,0.000
7244,10,28,19,0.000
7245,10,28,20,0.000
7246,10,28,21,0.000
7247,10,28,22,0.000
7248,10,28,23,0.000
7249,10,29,0,0.000
7250,10,29,1,0.000
7251,10,29,2,0.000
7252,10,29,3,0.000
7253,10,29,4,0.000
7254,10,29,5,0.000
7255,10,29,6,0.000
7256,10,29,7,0.000
7257,10,29,8,11.703
7258,10,29,9,28.101
7259,10,29,10,44.418
7260,10,29,11,46.521
7261,10,29,12,51.036
7262,10,29,13,39.950
7263,10,29,14,39.839
7264,10,29,15,17.665
7265,10,29,16,2.537
7266,10,29,17,0.000
7267,10,29,18,0.000
7268,10,29,19,0.000
7269,10,29,20,0.000
7270,10,29,21,0.000
7271,10,29,22,0.000
7272,10,29,23,0.000
7273,10,30,0,0.000
7274,10,30,1,0.000
7275,10,30,2,0.000
7276,10,30,3,0.000
7277,10,30,4,0.000
7278,10,30,5,0.000
7279,10,30,6,0.000
7280,10,30,7,0.000
7281,10,30,8,11.127
7282,10,30,9,30.485
7283,10,30,10,47.294
7284,10,30,11,57.204
7285,10,30,12,62.687
7286,10,30,13,30.282
7287,10,30,14,23.601
7288,10,30,15,12.357
7289,10,30,16,1.509
7290,10,30,17,0.000
7291,10,30,18,0.000
7292,10,30,19,0.000
7293,10,30,20,0.000
7294,10,30,21,0.000
7295,10,30,22,0.000
7296,10,30,23,0.000
7297,10,31,0,0.000
7298,10,31,1,0.000
7299,10,31,2,0.000
7300,10,31,3,0.000
7301,10,31,4,0.000
7302,10,31,5,0.000
7303,10,31,6,0.000
7304,10,31,7,0.000
7305,10,31,8,14.228
7306,10,31,9,18.023
7307,10,31,10,30.587
7308,10,31,11,50.591
7309,10,31,12,45.788
7310,10,31,13,50.146
7311,10,31,14,36.542
7312,10,31,15,31.734
7313,10,31,16,0.772
7314,10,31,17,0.000
7315,10,31,18,0.000
7316,10,31,19,0.000
7317,10,31,20,0.000
7318,10,31,21,0.000
7319,10,31,22,0.000
7320,10,31,23,0.000
7321,11,1,0,0.000
7322,11,1,1,0.000
7323,11,1,2,0.000
7324,11,1,3,0.000
7325,11,1,4,0.000
7326,11,1,5,0.000
7327,11,1,6,0.000
7328,11,1,7,0.000
7329,11,1,8,13.640
7330,11,1,9,20.257
7331,11,1,10,42.202
7332,11,1,11,36.261
7333,11,1,12,32.043
7334,11,1,13,19.522
7335,11,1,14,27.364
7336,11,1,15,16.348
7337,11,1,16,0.653
7338,11,1,17,0.000
7339,11,1,18,0.000
7340,11,1,19,0.000
7341,11,1,20,0.000
7342,11,1,21,0.000
7343,11,1,22,0.000
7344,11,1,23,0.000
7345,11,2,0,0.000
7346,11,2,1,0.000
7347,11,2,2,0.000
7348,11,2,3,0.000
7349,11,2,4,0.000
7350,11,2,5,0.000
7351,11,2,6,0.000
7352,11,2,7,0.000
7353,11,2,8,9.930
7354,11,2,9,5.876
7355,11,2,10,7.451
7356,11,2,11,15.153
7357,11,2,12,9.194
7358,11,2,13,17.369
7359,11,2,14,9.841
7360,11,2,15,9.497
7361,11,2,16,0.038
7362,11,2,17,0.000
7363,11,2,18,0.000
7364,11,2,19,0.000
7365,11,2,20,0.000
7366,11,2,21,0.000
7367,11,2,22,0.000
7368,11,2,23,0.000
7369,11,3,0,0.000
7370,11,3,1,0.000
7371,11,3,2,0.000
7372,11,3,3,0.000
7373,11,3,4,0.000
7374,11,3,5,0.000
7375,11,3,6,0.000
7376,11,3,7,0.000
7377,11,3,8,6.765
7378,11,3,9,13.193
7379,11,3,10,22.845
7380,11,3,11,24.821
7381,11,3,12,20.412
7382,11,3,13,25.085
7383,11,3,14,18.808
7384,11,3,15,18.753
7385,11,3,16,0.000
7386,11,3,17,0.000
7387,11,3,18,0.000
7388,11,3,19,0.000
7389,11,3,20,0.000
7390,11,3,21,0.000
7391,11,3,22,0.000
7392,11,3,23,0.000
7393,11,4,0,0.000
7394,11,4,1,0.000
7395,11,4,2,0.000
7396,11,4,3,0.000
7397,11,4,4,0.000
7398,11,4,5,0.000
7399,11,4,6,0.000
7400,11,4,7,0.000
7401,11,4,8,4.890
7402,11,4,9,25.138
7403,11,4,10,30.051
7404,11,4,11,22.322
7405,11,4,12,28.247
7406,11,4,13,24.533
7407,11,4,14,19.176
7408,11,4,15,20.102
7409,11,4,16,0.000
7410,11,4,17,0.000
7411,11,4,18,0.000
7412,11,4,19,0.000
7413,11,4,20,0.000
7414,11,4,21,0.000
7415,11,4,22,0.000
7416,11,4,23,0.000
7417,11,5,0,0.000
7418,11,5,1,0.000
7419,11,5,2,0.000
7420,11,5,3,0.000
7421,11,5,4,0.000
7422,11,5,5,0.000
7423,11,5,6,0.000
7424,11,5,7,0.000
7425,11,5,8,10.697
7426,11,5,9,22.185
7427,11,5,10,29.337
7428,11,5,11,24.052
7429,11,5,12,24.938
7430,11,5,13,16.856
7431,11,5,14,25.971
7432,11,5,15,8.423
7433,11,5,16,0.000
7434,11,5,17,0.000
7435,11,5,18,0.000
7436,11,5,19,0.000
7437,11,5,20,0.000
7438,11,5,21,0.000
7439,11,5,22,0.000
7440,11,5,23,0.000
7441,11,6,0,0.000
7442,11,6,1,0.000
7443,11,6,2,0.000
7444,11,6,3,0.000
7445,11,6,4,0.000
7446,11,6,5,0.000
7447,11,6,6,0.000
7448,11,6,7,0.000
7449,11,6,8,0.963
7450,11,6,9,5.057
7451,11,6,10,9.050
7452,11,6,11,7.029
7453,11,6,12,38.968
7454,11,6,13,10.750
7455,11,6,14,5.994
7456,11,6,15,8.581
7457,11,6,16,0.000
7458,11,6,17,0.000
7459,11,6,18,0.000
7460,11,6,19,0.000
7461,11,6,20,0.000
7462,11,6,21,0.000
7463,11,6,22,0.000
7464,11,6,23,0.000
7465,11,7,0,0.000
7466,11,7,1,0.000
7467,11,7,2,0.000
7468,11,7,3,0.000
7469,11,7,4,0.000
7470,11,7,5,0.000
7471,11,7,6,0.000
7472,11,7,7,0.000
7473,11,7,8,11.309
7474,11,7,9,26.654
7475,11,7,10,41.980
7476,11,7,11,32.944
7477,11,7,12,34.947
7478,11,7,13,25.747
7479,11,7,14,17.910
7480,11,7,15,10.441
7481,11,7,16,0.000
7482,11,7,17,0.000
7483,11,7,18,0.000
7484,11,7,19,0.000
7485,11,7,20,0.000
7486,11,7,21,0.000
7487,11,7,22,0.000
7488,11,7,23,0.000
7489,11,8,0,0.000
7490,11,8,1,0.000
7491,11,8,2,0.000
7492,11,8,3,0.000
7493,11,8,4,0.000
7494,11,8,5,0.000
7495,11,8,6,0.000
7496,11,8,7,0.000
7497,11,8,8,3.150
7498,11,8,9,15.011
7499,11,8,10,7.455
7500,11,8,11,10.146
7501,11,8,12,25.258
7502,11,8,13,20.747
7503,11,8,14,6.478
7504,11,8,15,7.890
7505,11,8,16,0.000
7506,11,8,17,0.000
7507,11,8,18,0.000
7508,11,8,19,0.000
7509,11,8,20,0.000
7510,11,8,21,0.000
7511,11,8,22,0.000
7512,11,8,23,0.000
7513,11,9,0,0.000
7514,11,9,1,0.000
7515,11,9,2,0.000
7516,11,9,3,0.000
7517,11,9,4,0.000
7518,11,9,5,0.000
7519,11,9,6,0.000
7520,11,9,7,0.000
7521,11,9,8,8.352
7522,11,9,9,22.948
7523,11,9,10,43.440
7524,11,9,11,27.205
7525,11,9,12,47.788
7526,11,9,13,34.476
7527,11,9,14,27.478
7528,11,9,15,13.924
7529,11,9,16,0.000
7530,11,9,17,0.000
7531,11,9,18,0.000
7532,11,9,19,0.000
7533,11,9,20,0.000
7534,11,9,21,0.000
7535,11,9,22,0.000
7536,11,9,23,0.000
7537,11,10,0,0.000
7538,11,10,1,0.000
7539,11,10,2,0.000
7540,11,10,3,0.000
7541,11,10,4,0.000
7542,11,10,5,0.000
7543,11,10,6,0.000
7544,11,10,7,0.000
7545,11,10,8,1.605
7546,11,10,9,5.873
7547,11,10,10,9.140
7548,11,10,11,18.329
7549,11,10,12,46.325
7550,11,10,13,37.786
7551,11,10,14,4.802
7552,11,10,15,6.869
7553,11,10,16,0.000
7554,11,10,17,0.000
7555,11,10,18,0.000
7556,11,10,19,0.000
7557,11,10,20,0.000
7558,11,10,21,0.000
7559,11,10,22,0.000
7560,11,10,23,0.000
7561,11,11,0,0.000
7562,11,11,1,0.000
7563,11,11,2,0.000
7564,11,11,3,0.000
7565,11,11,4,0.000
7566,11,11,5,0.000
7567,11,11,6,0.000
7568,11,11,7,0.000
7569,11,11,8,5.955
7570,11,11,9,33.584
7571,11,11,10,33.157
7572,11,11,11,32.727
7573,11,11,12,48.969
7574,11,11,13,26.063
7575,11,11,14,17.784
7576,11,11,15,9.350
7577,11,11,16,0.000
7578,11,11,17,0.000
7579,11,11,18,0.000
7580,11,11,19,0.000
7581,11,11,20,0.000
7582,11,11,21,0.000
7583,11,11,22,0.000
7584,11,11,23,0.000
7585,11,12,0,0.000
7586,11,12,1,0.000
7587,11,12,2,0.000
